vehicles,0,1056,385,1095,417
vehicles,0,1096,400,1128,425
traffic_sign,4,1161,318,1184,346
traffic_sign,4,83,368,104,395
traffic_sign,4,606,173,679,196
traffic_sign,4,687,198,750,224
traffic_sign,4,673,230,692,254
traffic_sign,4,76,307,106,347
traffic_sign,4,684,175,750,202
vehicles,0,114,438,170,470
person,1,460,334,479,379
person,1,1023,354,1055,430
person,1,993,351,1029,424
person,1,974,351,1001,409
person,1,908,341,933,391
person,1,920,336,936,391
traffic_sign,4,1156,343,1183,387
person,1,878,337,892,373
vehicles,0,1023,377,1066,410
person,1,506,314,530,382
person,1,11,404,58,533
person,1,544,317,570,347
person,1,148,332,223,473
