vehicles,0,645,298,749,386
person,1,926,310,966,423
person,1,379,302,416,403
person,1,570,315,586,356
person,1,585,319,602,357
person,1,1222,443,1257,522
person,1,275,340,296,402
person,1,1031,375,1069,440
person,1,1211,426,1242,501
person,1,958,370,973,408
person,1,295,343,314,399
person,1,1255,471,1280,531
traffic_light,3,218,231,242,276
traffic_light,3,1044,321,1060,350
traffic_light,3,889,212,937,283
traffic_light,3,1024,289,1047,347
traffic_light,3,511,192,569,254
person,1,300,299,343,426
vehicles,0,786,295,948,389
person,1,888,315,922,408
person,1,907,318,939,415
person,1,602,317,624,353
person,1,516,301,541,366
person,1,537,307,556,365
person,1,552,309,568,364
vehicles,0,10,448,46,500
person,1,111,369,133,413
person,1,1129,398,1178,486
person,1,138,359,175,453
person,1,59,397,92,481
person,1,77,395,99,430
person,1,413,301,438,390
person,1,989,324,1036,421
person,1,1058,364,1103,458
