vehicles,0,370,26,447,79
vehicles,0,329,47,380,95
vehicles,0,297,79,334,110
vehicles,0,1206,522,1238,581
vehicles,0,1159,380,1231,488
vehicles,0,1196,483,1227,535
vehicles,0,1212,574,1236,603
vehicles,0,242,121,264,143
vehicles,0,1176,755,1217,797
vehicles,0,594,7,650,41
person,1,989,134,1032,184
person,1,975,121,1018,164
vehicles,0,921,95,978,140
vehicles,0,1090,273,1111,307
vehicles,0,439,8,526,58
vehicles,0,1199,727,1215,753
vehicles,0,1097,258,1176,387
bicycle,2,819,50,902,118
