vehicles,0,1127,232,1157,258
vehicles,0,139,258,182,286
vehicles,0,160,218,201,264
vehicles,0,245,135,292,162
vehicles,0,67,365,116,449
bicycle,2,42,527,79,560
vehicles,0,650,3,924,137
vehicles,0,1062,160,1124,224
vehicles,0,190,191,224,222
traffic_sign,4,113,129,144,164
vehicles,0,39,618,68,676
vehicles,0,50,558,74,596
bicycle,2,904,42,981,157
vehicles,0,986,113,1015,148
traffic_sign,4,143,124,186,175
traffic_sign,4,125,146,169,193
person,1,68,294,141,384
person,1,118,269,156,296
