vehicles,0,746,35,771,52
vehicles,0,601,13,641,36
vehicles,0,680,18,716,49
vehicles,0,153,175,201,219
vehicles,0,187,139,236,190
vehicles,0,648,4,736,38
person,1,1158,457,1256,514
person,1,1159,420,1232,470
person,1,1025,181,1052,213
person,1,1014,174,1039,202
person,1,1109,723,1244,793
traffic_light,3,1046,79,1075,111
person,1,1041,194,1065,219
vehicles,0,1186,494,1221,528
person,1,1108,797,1188,871
person,1,1130,334,1207,391
bicycle,2,1037,232,1114,283
person,1,473,13,506,60
person,1,1140,556,1269,623
person,1,1073,231,1098,258
vehicles,0,297,83,334,111
bicycle,2,1071,280,1159,341
person,1,1095,277,1166,334
vehicles,0,573,15,607,31
vehicles,0,248,104,294,141
