vehicles,0,295,348,483,398
vehicles,0,1077,374,1161,484
person,1,752,320,777,385
person,1,949,339,974,404
person,1,481,316,513,383
person,1,726,318,745,372
person,1,1062,388,1083,416
person,1,1000,349,1027,414
traffic_sign,4,1114,230,1153,273
traffic_sign,4,1110,176,1145,215
traffic_sign,4,1114,272,1157,303
traffic_sign,4,1113,214,1147,231
bicycle,2,851,341,898,386
person,1,937,336,957,398
vehicles,0,11,430,81,539
person,1,1190,387,1224,481
vehicles,0,509,342,562,373
vehicles,0,589,344,633,368
person,1,181,351,220,399
person,1,230,319,265,430
