vehicles,0,498,8,590,53
vehicles,0,636,11,753,61
vehicles,0,1047,210,1132,296
vehicles,0,131,211,174,256
vehicles,0,305,43,372,107
vehicles,0,1107,288,1168,366
vehicles,0,1186,613,1243,696
vehicles,0,1175,742,1213,788
vehicles,0,223,137,248,161
vehicles,0,904,99,948,130
vehicles,0,839,62,904,107
bicycle,2,444,22,465,57
vehicles,0,938,116,966,149
vehicles,0,997,161,1061,210
bicycle,2,811,50,846,82
person,1,837,41,857,73
vehicles,0,1168,391,1205,461
vehicles,0,585,10,664,39
vehicles,0,772,35,807,68
