bicycle,2,1001,160,1045,207
person,1,291,49,354,145
person,1,1179,476,1220,496
bicycle,2,645,11,668,30
person,1,704,3,737,55
bicycle,2,880,74,943,127
bicycle,2,940,117,1003,167
vehicles,0,1050,219,1120,294
bicycle,2,1123,319,1157,360
vehicles,0,1148,372,1197,489
person,1,1181,494,1212,510
person,1,1183,510,1215,530
vehicles,0,1175,703,1198,752
vehicles,0,1152,765,1179,799
person,1,534,3,559,27
person,1,526,4,543,28
person,1,480,2,496,37
person,1,493,7,514,33
person,1,713,3,745,54
