vehicles,0,620,328,660,360
bicycle,2,155,410,176,445
bicycle,2,261,382,284,410
vehicles,0,183,393,232,435
traffic_light,3,79,89,125,162
traffic_light,3,52,337,65,375
vehicles,0,833,348,875,371
vehicles,0,877,349,903,374
person,1,1099,274,1209,527
person,1,902,276,966,450
vehicles,0,215,359,341,422
person,1,11,456,35,531
person,1,23,438,53,513
person,1,65,429,93,499
person,1,88,440,110,484
person,1,958,271,1028,468
person,1,1023,221,1119,507
person,1,1085,377,1122,431
person,1,502,319,525,360
