vehicles,0,605,253,680,319
bicycle,2,23,442,98,570
vehicles,0,545,270,589,293
person,1,184,273,270,452
traffic_light,3,641,140,659,167
traffic_light,3,1183,327,1203,366
traffic_light,3,371,188,388,220
traffic_sign,4,163,316,181,341
traffic_sign,4,1118,376,1140,397
traffic_light,3,1215,366,1231,395
vehicles,0,977,361,1060,409
person,1,381,274,399,314
person,1,851,291,875,348
person,1,865,288,889,352
person,1,892,303,920,362
person,1,128,287,223,476
person,1,1086,400,1111,445
person,1,1177,461,1204,503
person,1,1199,479,1245,547
person,1,459,265,472,305
person,1,469,263,484,304
person,1,318,258,363,364
person,1,824,283,844,336
person,1,416,247,462,337
vehicles,0,706,281,774,309
person,1,257,257,345,399
