vehicles,0,396,350,443,380
vehicles,0,1081,409,1153,457
vehicles,0,516,325,576,373
vehicles,0,593,330,634,359
vehicles,0,306,366,338,405
vehicles,0,341,360,391,392
bicycle,2,779,351,820,376
vehicles,0,963,368,1025,421
vehicles,0,1156,420,1280,532
traffic_light,3,319,253,334,287
vehicles,0,629,330,705,359
person,1,760,335,774,364
vehicles,0,337,338,433,381
vehicles,0,264,344,333,408
person,1,786,327,805,363
vehicles,0,435,350,457,369
vehicles,0,1022,379,1091,431
vehicles,0,884,361,911,383
