vehicles,0,817,276,1079,426
vehicles,0,647,242,668,267
vehicles,0,779,268,839,303
vehicles,0,487,259,569,306
bicycle,2,233,324,309,411
vehicles,0,1083,381,1149,440
person,1,120,368,160,431
person,1,427,277,451,303
person,1,225,316,253,367
traffic_sign,4,239,245,264,283
traffic_sign,4,253,186,284,238
traffic_sign,4,1020,282,1045,310
vehicles,0,1139,375,1187,440
bicycle,2,99,422,138,471
person,1,79,402,107,465
vehicles,0,13,466,65,512
vehicles,0,67,440,99,480
traffic_sign,4,226,188,253,226
person,1,326,202,399,389
