vehicles,0,1161,779,1202,824
vehicles,0,672,3,723,29
person,1,422,3,491,146
person,1,460,3,517,145
person,1,914,67,959,134
person,1,931,87,970,139
person,1,958,99,986,144
person,1,591,3,679,135
vehicles,0,1193,658,1231,712
traffic_sign,4,923,9,977,44
traffic_sign,4,937,3,983,25
person,1,767,6,795,58
person,1,786,4,812,60
traffic_light,3,897,3,937,30
vehicles,0,190,135,258,197
person,1,828,30,860,83
person,1,849,45,874,88
person,1,861,41,890,95
person,1,822,26,848,75
vehicles,0,384,18,527,75
vehicles,0,1181,529,1246,661
person,1,964,125,1031,174
person,1,1103,267,1149,310
person,1,1172,432,1242,483
vehicles,0,1139,355,1231,516
person,1,1078,229,1127,280
person,1,1068,200,1101,242
person,1,1014,153,1062,209
person,1,904,67,946,125
