vehicles,0,517,298,609,359
vehicles,0,597,307,699,386
vehicles,0,712,325,745,366
person,1,257,362,276,415
traffic_sign,4,789,292,818,319
traffic_light,3,882,165,923,258
traffic_light,3,881,107,909,141
traffic_light,3,492,2,520,39
traffic_light,3,525,2,547,33
person,1,879,289,926,419
person,1,830,296,875,400
person,1,280,356,292,401
person,1,268,360,281,403
person,1,780,315,792,372
traffic_light,3,614,2,659,20
person,1,811,307,837,385
person,1,807,311,826,377
person,1,234,362,257,421
person,1,158,381,185,447
person,1,173,391,194,437
person,1,185,371,205,434
bicycle,2,935,248,1236,612
vehicles,0,423,348,466,368
person,1,742,304,782,365
