vehicles,0,164,175,229,237
vehicles,0,127,880,147,902
bicycle,2,928,119,979,180
bicycle,2,887,46,992,157
person,1,0,453,119,509
bicycle,2,237,133,274,175
person,1,869,2,922,87
person,1,831,3,872,62
person,1,271,67,325,141
person,1,248,86,305,157
person,1,15,166,335,402
person,1,53,393,86,417
person,1,24,631,69,656
person,1,25,604,69,631
person,1,936,50,956,75
person,1,31,668,69,682
traffic_sign,4,215,69,243,99
traffic_sign,4,229,59,254,88
person,1,89,828,127,860
person,1,260,2,550,275
