vehicles,0,79,788,122,836
vehicles,0,75,776,96,802
bicycle,2,273,64,372,201
bicycle,2,374,9,447,156
vehicles,0,620,3,686,84
vehicles,0,689,3,771,83
vehicles,0,115,858,151,903
vehicles,0,41,722,85,758
vehicles,0,6,505,93,655
bicycle,2,103,212,240,342
bicycle,2,71,330,174,452
bicycle,2,322,12,407,154
vehicles,0,427,3,622,141
person,1,972,81,993,112
vehicles,0,1075,162,1118,210
vehicles,0,1113,195,1162,258
person,1,989,92,1055,159
person,1,42,706,88,733
bicycle,2,49,374,165,487
person,1,1028,125,1070,188
