vehicles,0,771,337,804,381
vehicles,0,584,332,647,376
bicycle,2,360,350,381,384
person,1,1016,338,1065,459
person,1,127,393,144,444
bicycle,2,345,357,365,385
vehicles,0,312,360,349,390
vehicles,0,12,418,136,521
vehicles,0,165,340,232,432
person,1,295,338,319,399
vehicles,0,282,376,307,400
bicycle,2,385,349,424,383
bicycle,2,436,334,506,380
person,1,650,299,695,395
vehicles,0,675,351,737,379
vehicles,0,872,361,936,406
person,1,933,312,969,442
vehicles,0,736,354,762,371
person,1,141,365,170,421
person,1,629,315,667,392
