vehicles,0,1189,508,1236,592
vehicles,0,136,222,158,243
vehicles,0,1174,775,1196,802
bicycle,2,1058,219,1106,273
person,1,246,89,329,203
person,1,796,12,818,52
person,1,913,67,959,124
person,1,1017,151,1066,208
person,1,1203,498,1229,518
vehicles,0,281,76,352,128
bicycle,2,661,3,716,43
person,1,731,3,763,49
person,1,1062,199,1099,224
person,1,1103,239,1134,263
person,1,1136,305,1182,338
person,1,529,3,548,28
person,1,580,3,600,27
bicycle,2,712,10,767,43
person,1,1113,260,1150,292
