vehicles,0,1169,442,1228,553
vehicles,0,1190,687,1235,740
vehicles,0,259,93,316,142
vehicles,0,1199,536,1232,592
vehicles,0,1168,764,1207,813
vehicles,0,188,165,207,187
vehicles,0,359,27,471,101
vehicles,0,232,110,266,155
vehicles,0,1197,746,1224,774
vehicles,0,314,61,368,112
bicycle,2,1166,407,1191,431
traffic_sign,4,953,36,993,81
bicycle,2,285,106,304,129
vehicles,0,466,3,734,77
vehicles,0,1076,235,1181,364
vehicles,0,1077,280,1105,308
vehicles,0,1100,271,1120,294
vehicles,0,1200,583,1271,691
