vehicles,0,645,329,674,353
bicycle,2,778,334,805,383
vehicles,0,445,321,554,376
person,1,858,336,882,387
person,1,381,323,418,405
person,1,149,354,187,439
person,1,790,311,813,380
person,1,335,303,374,426
person,1,166,363,198,436
traffic_light,3,204,153,249,227
traffic_light,3,907,119,947,195
traffic_light,3,212,320,230,356
traffic_light,3,926,287,941,324
traffic_light,3,233,271,249,299
person,1,929,335,948,403
person,1,818,294,858,403
person,1,255,294,316,457
person,1,709,323,721,359
vehicles,0,918,366,995,411
