vehicles,0,963,336,1091,420
vehicles,0,1147,460,1273,562
vehicles,0,636,255,666,278
vehicles,0,571,254,596,285
vehicles,0,23,425,84,484
vehicles,0,512,251,578,299
person,1,150,297,216,444
person,1,90,343,138,433
person,1,285,274,315,344
person,1,889,270,934,356
person,1,606,236,631,296
person,1,853,258,881,305
person,1,80,398,100,436
person,1,626,250,636,293
vehicles,0,820,288,846,305
person,1,507,241,522,280
person,1,839,282,868,349
vehicles,0,442,256,522,315
person,1,59,404,93,457
vehicles,0,844,284,962,358
