vehicles,0,530,235,701,361
vehicles,0,459,251,549,317
vehicles,0,755,270,793,291
vehicles,0,1030,357,1077,401
bicycle,2,179,330,269,464
person,1,983,318,1010,377
person,1,1211,459,1242,506
person,1,395,257,408,297
vehicles,0,1158,460,1251,561
traffic_sign,4,1116,351,1139,380
vehicles,0,1159,411,1184,454
bicycle,2,379,289,411,324
person,1,1143,426,1186,488
vehicles,0,1012,355,1036,377
vehicles,0,674,241,710,277
vehicles,0,858,299,888,323
vehicles,0,1140,402,1160,426
bicycle,2,365,283,429,351
person,1,1101,380,1132,427
person,1,919,294,946,341
