vehicles,0,46,365,280,533
vehicles,0,779,310,955,422
bicycle,2,1218,412,1280,542
bicycle,2,1078,368,1131,452
bicycle,2,362,367,389,390
vehicles,0,474,344,502,368
vehicles,0,415,343,439,379
vehicles,0,439,344,472,377
vehicles,0,1161,380,1244,493
vehicles,0,939,338,996,415
vehicles,0,993,369,1015,416
vehicles,0,719,325,793,373
vehicles,0,699,331,734,361
vehicles,0,15,453,68,515
vehicles,0,265,365,318,423
bicycle,2,1119,373,1173,466
bicycle,2,1023,352,1079,437
person,1,688,321,701,357
